promedio,asistencia,tareas,nota_parcial,materias,historial,interaccion_acad,variacion_historial
2.3007935792206786,56.614269242668534,3,2.1003955262364977,1,3.7357560457788495,1.3025774716580252,-1.4349624665581708
1.7694296844007755,99.01128836291332,5,3.5564313879788254,2,2.225280937415942,1.7519351272010388,-0.4558512530151664
2.514130085198188,48.442691682925506,8,2.363847894571954,3,4.830071896129645,1.2179122856802305,-2.3159418109314576
2.0642745053890152,52.1209401041494,9,4.990689053058636,2,3.095251019853202,1.0759192785390348,-1.0309765144641867
4.753941783199005,51.053490354281564,9,2.0542059179871113,6,4.73775265377447,2.427053209733665,0.016189129424535764
4.328421328475459,93.63938260047223,7,2.1165218830970787,5,4.341565408271065,4.053107008331578,-0.013144079795606167
3.716913147786482,79.2575531394977,0,4.722689022249593,3,4.266311817546743,2.945934413255848,-0.5493986697602611
4.550112065657012,49.12625699333637,7,1.0985776185452907,2,3.820158739346696,2.2352997468594697,0.7299533263103157
4.312852269146901,66.41940510210094,8,3.7867559514927875,1,3.880351451155534,2.8645708200998325,0.43250081799136675
2.1529952061011253,76.91788150418813,5,3.9013055629435125,2,3.9140097056487444,1.6560383014197146,-1.7610144995476191
4.623956494714922,45.007845099362996,9,4.345514309641597,1,3.8861641610767466,2.081143176603227,0.7377923336381755
3.3876978467047776,92.94498210444033,4,4.897757242553901,5,3.6611846941950836,3.148695157372266,-0.27348684749030605
4.326040543074219,88.21621212649211,5,4.902407676626609,2,4.959242055448667,3.8162691021564044,-0.6332015123744474
4.636319549732226,70.31240641459829,5,1.2611070302658556,5,4.196871702277088,3.2599078444871963,0.43944784745513843
2.6130121624015237,98.02759691555022,8,4.28735729101161,3,4.330839165177563,2.561473029913268,-1.7178270027760396
1.8851817358468685,65.06565875650598,3,3.5852397346295253,1,4.617388445251023,1.2266059151860995,-2.732206709404154
2.297773068896796,99.04661914218987,1,3.5893685374923647,6,2.6469192881775476,2.275866540302018,-0.3491462192807515
2.994877260191897,80.07519992821761,10,1.5133997064587792,3,2.2514124772851822,2.3981539537033876,0.7434647829067149
4.363051680728725,78.0802763952365,10,3.6007486657826133,1,3.448683309795796,3.40668281158,0.9143683709329293
4.512557041397202,49.9572937177471,8,4.929930322404991,5,3.5422420868578195,2.254351375351679,0.9703149545393828
1.5243324568591674,92.91566549827864,1,4.647274278157788,4,4.487545339849753,1.4163436466969566,-2.963212882990585
3.28761555902148,65.6493812752369,9,2.756522643219402,2,3.331350737847007,2.1582992732060227,-0.04373517882552713
2.9609385110207267,49.734004346948765,8,1.1597918931443774,5,3.712559076632938,1.4725932877815284,-0.7516205656122112
2.2773773366475556,40.75645119854554,1,2.4491739600008193,1,3.581212815540375,0.9281781828174972,-1.3038354788928195
1.9195287856678898,73.58534101830296,7,4.30556124640222,1,2.114608351272173,1.4124918028782063,-0.1950795656042834
2.681653099912698,71.64397732736057,8,3.805996405860664,1,3.845644689790742,1.9212429388999153,-1.163991589878044
4.800183963693817,83.16121734214951,9,2.8373746223758256,1,4.484129857322756,3.9918914188704226,0.3160541063710607
2.6312102620726434,93.41548318106813,8,1.2204061406353244,2,2.4725016442274113,2.457957779825009,0.15870861784523216
3.3157671761017813,44.76439507858177,9,2.7075789112932105,3,3.782995201779787,1.4842831185961356,-0.4672280256780059
3.9605663561331226,83.88978942042175,8,2.876099758871534,6,3.7808316333392433,3.322510776016147,0.17973472279387925
2.7727036083275287,51.244716645854936,1,4.714222131576544,4,2.492554892169076,1.4208641075168376,0.2801487161584526
4.901237289523362,91.49062318942984,3,3.564344414328638,2,2.370390721192208,4.484172540177643,2.5308465683311536
4.8685655322973895,89.14381083169937,6,2.2466116666185956,1,4.940155828929454,4.340024848328502,-0.07159029663206429
2.3812380353887743,72.44762529913265,1,3.1012730578028855,2,3.181157508959113,1.7251504093588872,-0.7999194735703385
3.240369770623349,82.61456791739869,0,1.2642212312886403,5,2.682265186170588,2.6770174849264827,0.558104584452761
2.553074084358694,58.861006791024906,2,4.890272942598948,6,2.5139736333631246,1.5027651101742678,0.03910045099556925
2.4969417303211365,68.27007393596888,3,2.440239607722904,1,4.002805140749706,1.7046639654283005,-1.505863410428569
1.629104315740865,89.2982138626283,7,2.9114694196525432,4,3.8283358919818364,1.454761055915585,-2.1992315762409715
3.633475168929639,67.55591183039283,5,2.4211358969476904,1,3.9306563689622527,2.454627281501324,-0.2971812000326137
3.259376581301015,61.46789591952651,10,3.7300469204648006,6,2.2640180825343568,2.0034702046195294,0.9953584987666582
1.6801756293749628,69.652746835018,1,3.648928633318372,4,4.680603750495311,1.170288477512213,-3.000428121120348
2.47526262482814,89.6949551462331,8,3.8612892421165426,6,3.1677991904271448,2.2201857010910726,-0.6925365655990046
4.678930600883287,60.11248284225236,1,2.0725729184476833,4,2.9401082192910737,2.8126213546568613,1.7388223815922137
2.3384666173344035,50.42569558814463,4,2.262673924656264,3,3.3870843417432175,1.1791880578874292,-1.048617724408814
2.007132052319281,82.72084121984685,3,1.5010049243848318,3,3.1701981972428848,1.6603165180716855,-1.163066144923604
3.2130846609714707,89.55869276248491,6,3.6220398873844504,2,4.590731009417437,2.8775966197179694,-1.3776463484459667
4.949776589387103,46.038248711412,7,1.1591885093426102,2,4.787782925593676,2.2787904568812807,0.16199366379342628
2.347193450290251,54.39244676535668,4,3.3907293420938363,4,2.910359649348819,1.2766959479290636,-0.5631661990585677
3.852474415920575,48.51831938565964,9,4.478783539406535,1,4.591807422379865,1.86915584136717,-0.7393330064592898
4.165668653650512,60.87648469493,4,4.563328593158534,5,4.344569388599202,2.53591264038105,-0.17890073494868997
2.3317314039733987,67.02105873432475,1,2.7961510414798467,5,4.792423017034285,1.562751073783707,-2.4606916130608867
4.048757220141509,84.92958021779839,7,2.837214752852295,1,2.7372509365576634,3.4385925111039866,1.3115062835838454
2.7872409645173866,79.06885509290045,1,1.3078767320320694,1,3.730877450362937,2.2038395193242133,-0.9436364858455506
3.7130704070775282,77.25571404870587,9,3.683060101772143,3,2.823633754221334,2.8685590561189342,0.8894366528561943
3.7173539876631314,61.142496796579266,5,4.2850376814913815,5,4.472283471453123,2.272883042824442,-0.7549294837899914
3.3752113942616546,90.4868531850856,7,1.9786202184188522,4,2.015972571713193,3.054122579011824,1.3592388225484617
1.8160141951904292,68.27723004388987,5,2.6852035265334586,6,3.6944574886591885,1.2399241896798645,-1.8784432934687594
4.423558734562333,98.74629628090926,3,4.355357347061082,2,3.017610293815754,4.368100414190962,1.4059484407465788
2.6227302274010755,78.04852829774421,3,4.5084818706491525,6,2.9680511212334606,2.0470023437066196,-0.34532089383238507
2.1528147863994898,47.57588449387016,5,1.9727199210569037,3,3.934718971594751,1.0242206761443788,-1.7819041851952613
1.6427129954416737,80.57065372452604,3,3.202282538165457,5,4.5544533479419815,1.3235445992451003,-2.911740352500308
3.5681253011588465,59.506240925901935,7,1.7699726025433082,1,3.8275861741799786,2.123257238245647,-0.2594608730211321
3.8714752664479883,81.17963180116584,8,1.4075150565582262,5,4.559518935940167,3.142849366575681,-0.6880436694921785
1.5580574012474966,44.178468889744344,0,4.644482005567831,4,2.79379133564309,0.6883259042944845,-1.2357339343955933
3.2923257040474834,50.49288623055756,3,4.282030016928436,3,3.5585055642949435,1.6623902720840988,-0.2661798602474601
2.292735213192783,91.34423553434718,3,4.040139607212696,1,3.351609617201228,2.0942814533177323,-1.0588744040084452
3.7581047664330747,53.63077342141089,1,1.1950652752525617,6,2.0349346985092884,2.0155006522249654,1.7231700679237862
2.11028250151747,90.22246751457641,5,4.37491517084103,4,3.6704364294222205,1.9039489443973898,-1.5601539279047505
3.9182820833586307,56.75656530726462,2,2.752176303621535,6,3.984572972438525,2.22388232956429,-0.06629088907989411
2.853573712051881,78.57291460352246,6,2.3695804931834386,2,3.7757432132572104,2.2421360359190903,-0.9221695012053295
4.778554960578571,81.64903441058986,10,3.185905444101506,3,4.208839696350264,3.9016439840917463,0.5697152642283072
1.9813233045109764,70.75928518870317,10,1.3654129708942233,4,3.7140185853592316,1.4019702075491596,-1.7326952808482552
2.6937322286759047,58.31864060180388,4,4.026586197409595,4,2.200250764552271,1.5709480172164625,0.4934814641236338
1.8971573243420616,52.75866258226577,3,3.3297403075531835,6,2.3493365722541344,1.0009148314043697,-0.45217924791207276
4.73642766397497,41.991361273745575,4,1.74636038749267,1,3.789423732631857,1.9888904518493578,0.9470039313431129
4.570687736833434,58.23678407444343,7,1.7529287990761824,2,2.8249375759209205,2.6618215480167517,1.7457501609125132
2.402795697003045,79.18976743187699,2,1.736994606290697,6,2.2389353871042976,1.902768324319859,0.16386030989874723
3.8099441611196267,96.29828910690895,6,1.228009550207736,4,3.2888082303456403,3.668911043086775,0.5211359307739865
4.3602777007042555,92.27226893578313,5,3.351193797486739,3,3.662967794250966,4.0233271663408114,0.6973099064532895
3.443202840598118,85.96388659211816,0,4.361392710354032,4,2.9862379650488196,2.959910985028357,0.45696487554929854
3.353777024246023,87.30684059519791,6,1.0699928559495544,5,4.1613011066773336,2.928076760476847,-0.8075240824313106
2.346483018151581,79.89909420855972,6,1.1960185798850942,3,3.9313118243037337,1.8748186772607869,-1.584828806152153
1.8258596873206472,55.61721145396018,0,3.291081106747783,3,2.998455083275016,1.0154922431497406,-1.172595395954369
4.640255152836644,94.43170184234978,8,4.277982741544209,4,4.264617586725682,4.381871910650971,0.3756375661109619
4.651463200071657,80.24393871435004,5,2.3069555622745344,1,3.9460851275991065,3.7325172795860455,0.7053780724725502
3.7158551004564377,73.62643785882639,1,2.3984575952308886,3,3.9123361361537063,2.73585174646159,-0.1964810356972686
2.686604268670452,46.65936815280887,4,3.3853859899871037,5,3.660283102361204,1.2535525765280244,-0.973678833690752
2.7222335111443132,66.82333262838553,10,2.096851556496588,6,2.0341690042656584,1.819087154073343,0.6880645068786548
4.040844876045838,67.62149627211558,3,1.1064334643107365,1,4.089521550430668,2.73247976721731,-0.048676674384829255
4.639885909834019,91.87381657136021,6,3.9409140724063842,1,3.128125373327469,4.262840269921295,1.51176053650655
4.6048024849279106,72.79889321126731,7,3.5025996517658124,1,4.827829130475967,3.3522452435924532,-0.22302664554805673
4.229564410501684,62.824032938224576,10,3.3230239962226364,3,4.453954313231616,2.657182938397002,-0.2243899027299321
3.747110761540007,98.60801971063955,10,3.9667365159672925,1,3.7630834085939364,3.6949517183188663,-0.0159726470539292
1.794489877482671,46.643235599578944,0,3.70092335024815,4,2.756545945457808,0.8370081413648377,-0.9620560679751371
2.065700499331148,65.35290569871668,4,1.8235279527132846,1,2.6111521798329997,1.3499952993458049,-0.5454516805018517
4.644939659844777,42.52148051028432,2,2.4099241877734046,5,3.0211545130326476,1.9750971121753638,1.6237851468121294
3.622501708808565,84.39424724601582,0,1.5044405667145,2,3.4297038307400554,3.0571830486230485,0.19279787806850956
1.5321896806582038,95.08459313194903,2,1.5194280536715241,5,2.8881965301168413,1.4568763238635623,-1.3560068494586375
1.8551504000311123,56.80223977302937,5,3.704782985426157,3,3.544788486177448,1.053766978375986,-1.6896380861463358
3.8222561918781954,91.50050060794726,6,4.434400427929993,1,2.496111276539558,3.49738355008681,1.3261449153386375
1.5177155434617653,57.53309382771387,7,4.850930335444556,1,4.9331384384765,0.8731887076576549,-3.4154228950147347
2.0628281799612456,94.64620969863492,10,3.5133884701977776,4,2.323773664894982,1.9523886849286547,-0.26094548493373626
3.4205682627830516,85.23771421580705,3,1.7364052934438279,6,4.795832418963116,2.9156142003876133,-1.375264156180064
3.9216331919244265,88.29440661048632,2,1.4226013817957228,1,4.740734034208085,3.4625827562495464,-0.8191008422836585
3.7818644082591018,41.08039333602727,4,4.251403886147031,5,3.576081445458494,1.5536047743480592,0.20578296280060782
2.284942583111959,97.76862142444156,8,3.315025905439997,3,4.174730815508253,2.2339568638485874,-1.889788232396294
3.9926272747163756,83.6002595242194,5,3.4731400840548794,2,3.3081448939177633,3.3378467634976583,0.6844823807986122
2.3303718062388,58.285065723168,8,4.125848355018837,1,3.8901037326273147,1.3582587388604621,-1.5597319263885145
2.638898943557437,89.76367989153081,5,3.8131089109298064,2,3.021727812263356,2.368772800355886,-0.38282886870591915
4.1127199179130844,56.891271904895795,1,4.337833011424387,1,2.903477059356336,2.33977867118674,1.2092428585567485
3.773715146665251,92.36523037396768,4,1.224855621839514,3,3.734689358508541,3.4856006888746713,0.039025788156710206
4.4722819367296225,46.75482342471622,10,3.9900825469860193,6,3.494389022551941,2.0910075225734137,0.9778929141776813
3.801645123051202,82.22115864764774,8,4.403411029288382,5,3.7386091074499435,3.1257566678444917,0.06303601560125838
3.4890801116741508,72.44190859869462,7,2.1445401698332573,3,2.859981743861069,2.5275562254342208,0.6290983678130817
1.8278616873983236,45.792068211726445,6,3.5617890959730114,2,3.100873495450986,0.8370156707094543,-1.2730118080526625
2.7870053107080173,54.51362969553034,0,2.2566482553478884,1,2.251693881886728,1.5192977546741333,0.5353114288212892
2.428208286886039,40.744242176638885,3,4.831884265929816,2,2.156829116816617,0.989355064962062,0.27137917006942214
2.3539637518267926,68.12607792787034,6,1.133694289742015,5,2.7603713890190487,1.6036631799633412,-0.40640763719225603
4.90553694163356,58.07591564560002,10,3.31917137533182,3,2.222740577991637,2.8489354961868534,2.682796363641923
2.8758420363336614,75.90144905786553,6,1.6660141881980604,2,2.311324125904222,2.182805778192477,0.5645179104294393
4.622162943119896,57.83426846251703,5,3.8488808207086347,2,4.438785216181811,2.6731941252989393,0.18337772693808496
3.70898519099042,57.99514669041908,7,1.7035611336746483,5,2.116621091050068,2.151031402240814,1.5923640999403523
4.28183956239577,84.5915919238962,10,1.9415330475934303,1,3.9768283818042285,3.6220762494577725,0.3050111805915412
3.2592298258681724,42.88857015870121,5,2.9774832441830323,2,2.8176732464462013,1.3978370705007863,0.44155657942197113
3.5191635961922567,94.17369971151923,9,4.659339799987512,5,4.614637042124379,3.314126557435197,-1.095473445932122
3.2238119283660236,91.13583246347089,2,1.8468574885918834,1,3.4549768537324987,2.9380478379730492,-0.23116492536647515
2.1833504572931557,80.06828099358438,3,1.576960084472414,6,2.916729377983477,1.7481711792201935,-0.7333789206903214
4.028582403415268,75.59329420644306,2,4.035907327416123,1,3.5529168070683035,3.0453381485626987,0.4756655963469649
2.4827032685429953,93.53814988837914,0,3.002478129335724,6,3.1458740571358064,2.322274704613435,-0.6631707885928111
1.5851058825100885,51.11981077172287,9,4.647140449527086,3,3.6929031940094905,0.8103031276706052,-2.107797311499402
3.7591530356750873,44.73814973144972,4,1.5864582286393691,5,2.3435986049790447,1.681775513734658,1.4155544306960426
2.1198873779246714,54.370610194572286,0,3.5837115720921573,1,4.990971508437653,1.1525957028153626,-2.8710841305129815
4.7916050452352,87.67469672201142,0,1.9315165846072602,6,3.2766676330901525,4.2010251915265595,1.5149374121450476
4.838750019509056,42.080216003589,1,1.6270417146065572,6,3.044691919122106,2.0361564600831157,1.79405810038695
4.70202536577157,74.96841010500938,3,3.733717660629082,3,4.130629544948794,3.5250336594531984,0.5713958208227758
2.7955554508940557,99.7262509714786,5,3.374738479634933,4,3.0916982194859974,2.787902645005456,-0.2961427685919418
1.554098157851036,91.34176563025237,7,4.019309833449325,5,4.499822915086273,1.4195406970083628,-2.9457247572352374
4.749114969057039,71.28674134261537,2,2.2378503057847294,4,3.362812173081276,3.385489304055119,1.3863027959757628
2.9986445191106004,43.81845455719854,0,2.7918866255287598,1,4.158675239796304,1.3139596859384033,-1.160030720685704
4.8832918666528435,89.88241086314258,2,2.621886705321674,5,2.3223596493256595,4.389220459231334,2.560932217327184
4.872669919812385,75.93871049063263,2,4.936357855866056,3,4.538357556665336,3.700242703570468,0.33431236314704904
4.485533094135761,46.89597982357401,4,2.1689958269575516,1,4.207153960334329,2.1035346948056413,0.2783791338014314
